,internet_service_type_id,internet_service_type,payment_type_id,payment_type,contract_type_id,contract_type,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
2395,1,DSL,2,Mailed check,3,Two year,9867-XOBQA,Female,0,No,Yes,21,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,No,53.15,1183.2,No
2396,1,DSL,4,Credit card (automatic),3,Two year,9871-ELEYA,Female,0,No,Yes,34,Yes,No,Yes,No,Yes,Yes,Yes,No,No,67.65,2339.3,No
2397,1,DSL,2,Mailed check,1,Month-to-month,9873-MNDKV,Female,0,No,No,11,Yes,No,No,No,No,No,No,No,Yes,44.65,472.25,No
2398,1,DSL,1,Electronic check,3,Two year,9880-TDQAC,Female,0,Yes,Yes,72,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,60.0,4264,No
2399,1,DSL,1,Electronic check,1,Month-to-month,9881-VCZEP,Female,0,Yes,No,25,Yes,Yes,No,Yes,No,No,No,No,No,54.1,1373,No
2400,1,DSL,4,Credit card (automatic),3,Two year,9885-MFVSU,Female,0,Yes,Yes,35,No,No phone service,Yes,No,No,Yes,Yes,No,Yes,46.35,1662.05,No
2401,1,DSL,3,Bank transfer (automatic),3,Two year,9888-ZCUMM,Male,0,Yes,Yes,64,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,60.05,3845.45,No
2402,1,DSL,3,Bank transfer (automatic),2,One year,9894-QMIMJ,Female,0,No,No,23,Yes,No,No,Yes,Yes,No,No,No,No,55.8,1327.85,No
2403,1,DSL,2,Mailed check,1,Month-to-month,9895-VFOXH,Female,0,No,No,1,No,No phone service,No,No,No,No,No,No,No,24.4,24.4,No
2404,1,DSL,3,Bank transfer (automatic),3,Two year,9906-NHHVC,Female,1,No,No,65,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,53.5,3517.9,No
2405,1,DSL,2,Mailed check,1,Month-to-month,9907-SWKKF,Female,1,No,No,1,No,No phone service,No,No,No,No,No,No,No,25.05,25.05,Yes
2406,1,DSL,4,Credit card (automatic),2,One year,9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,78.35,3211.2,No
2407,1,DSL,4,Credit card (automatic),3,Two year,9919-FZDED,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,84.1,5981.65,No
2408,1,DSL,3,Bank transfer (automatic),3,Two year,9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,76.8,5468.45,No
2409,1,DSL,2,Mailed check,3,Two year,9928-BZVLZ,Female,0,No,No,12,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,49.85,552.1,No
2410,1,DSL,4,Credit card (automatic),2,One year,9931-DCEZH,Male,0,No,Yes,28,Yes,No,No,Yes,No,Yes,No,No,Yes,54.4,1516.6,No
2411,1,DSL,3,Bank transfer (automatic),1,Month-to-month,9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,Yes,No,No,No,No,No,No,55.0,2473.95,No
2412,1,DSL,2,Mailed check,1,Month-to-month,9938-EKRGF,Female,0,No,No,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,84.45,1287.85,No
2413,1,DSL,2,Mailed check,2,One year,9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,No,Yes,No,Yes,No,Yes,No,72.1,2658.4,No
2414,1,DSL,4,Credit card (automatic),2,One year,9955-QOPOY,Male,0,Yes,No,69,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,60.8,4263.4,No
2415,1,DSL,3,Bank transfer (automatic),2,One year,9968-FFVVH,Male,0,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,68.8,4111.35,No
2416,1,DSL,3,Bank transfer (automatic),1,Month-to-month,9972-NKTFD,Female,0,No,No,28,Yes,No,No,Yes,No,Yes,No,No,No,54.65,1517.5,No
2417,1,DSL,2,Mailed check,2,One year,9987-LUTYD,Female,0,No,No,13,Yes,No,Yes,No,No,Yes,No,No,No,55.15,742.9,No
2418,1,DSL,2,Mailed check,1,Month-to-month,9992-UJOEL,Male,0,No,No,2,Yes,No,No,Yes,No,No,No,No,Yes,50.3,92.75,No
2419,1,DSL,2,Mailed check,3,Two year,9993-LHIEB,Male,0,Yes,Yes,67,Yes,No,Yes,No,Yes,Yes,No,Yes,No,67.85,4627.65,No
2420,1,DSL,1,Electronic check,3,Two year,9995-HOTOH,Male,0,Yes,Yes,63,No,No phone service,Yes,Yes,Yes,No,Yes,Yes,No,59.0,3707.6,No
2421,2,Fiber optic,1,Electronic check,1,Month-to-month,0004-TLHLJ,Male,0,No,No,4,Yes,No,No,No,Yes,No,No,No,Yes,73.9,280.85,Yes
2422,2,Fiber optic,1,Electronic check,1,Month-to-month,0011-IGKFF,Male,1,Yes,No,13,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,98.0,1237.85,Yes
2423,2,Fiber optic,2,Mailed check,1,Month-to-month,0013-EXCHZ,Female,1,Yes,No,3,Yes,No,No,No,No,Yes,Yes,No,Yes,83.9,267.4,Yes
2424,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0013-SMEOE,Female,1,Yes,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109.7,7904.25,No
2425,2,Fiber optic,4,Credit card (automatic),3,Two year,0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Yes,No,No,Yes,No,No,Yes,84.65,5377.8,No
2426,2,Fiber optic,4,Credit card (automatic),3,Two year,0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.8,8456.75,No
2427,2,Fiber optic,1,Electronic check,1,Month-to-month,0018-NYROU,Female,0,Yes,No,5,Yes,No,No,No,No,No,No,No,Yes,68.95,351.5,No
2428,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0019-EFAEP,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,101.3,7261.25,No
2429,2,Fiber optic,4,Credit card (automatic),3,Two year,0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,95.75,6849.4,No
2430,2,Fiber optic,1,Electronic check,1,Month-to-month,0021-IKXGC,Female,1,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,72.1,72.1,No
2431,2,Fiber optic,1,Electronic check,1,Month-to-month,0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,No,Yes,Yes,No,Yes,No,No,94.1,1215.6,Yes
2432,2,Fiber optic,1,Electronic check,1,Month-to-month,0027-KWYKW,Female,0,Yes,Yes,23,Yes,Yes,No,No,No,No,Yes,No,Yes,83.75,1849.95,No
2433,2,Fiber optic,3,Bank transfer (automatic),2,One year,0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,103.7,5656.75,No
2434,2,Fiber optic,4,Credit card (automatic),2,One year,0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,No,No,No,No,Yes,Yes,No,91.2,3247.55,No
2435,2,Fiber optic,3,Bank transfer (automatic),2,One year,0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.8,7942.15,No
2436,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Yes,No,No,No,Yes,No,Yes,89.8,4959.6,No
2437,2,Fiber optic,1,Electronic check,1,Month-to-month,0060-FUALY,Female,0,Yes,No,59,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,94.75,5597.65,No
2438,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,No,No,No,No,No,No,Yes,75.75,1929,No
2439,2,Fiber optic,1,Electronic check,2,One year,0080-OROZO,Female,0,No,No,35,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,99.25,3532,No
2440,2,Fiber optic,1,Electronic check,1,Month-to-month,0082-OQIQY,Male,0,No,No,29,Yes,No,No,No,No,Yes,Yes,Yes,Yes,94.2,2607.6,No
2441,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,99.95,3767.4,No
2442,2,Fiber optic,1,Electronic check,1,Month-to-month,0093-EXYQL,Female,1,No,No,40,Yes,No,No,No,No,No,Yes,Yes,Yes,91.55,3673.6,No
2443,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0093-XWZFY,Male,0,No,No,40,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.5,4036.85,Yes
2444,2,Fiber optic,1,Electronic check,1,Month-to-month,0094-OIFMO,Female,1,No,No,11,Yes,No,No,Yes,No,No,Yes,Yes,Yes,95.0,1120.3,Yes
2445,2,Fiber optic,1,Electronic check,2,One year,0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.8,7308.95,No
2446,2,Fiber optic,3,Bank transfer (automatic),2,One year,0103-CSITQ,Female,0,Yes,No,57,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.4,6252.7,No
2447,2,Fiber optic,1,Electronic check,3,Two year,0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.0,8182.85,No
2448,2,Fiber optic,1,Electronic check,1,Month-to-month,0107-YHINA,Male,0,No,Yes,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.75,99.75,Yes
2449,2,Fiber optic,2,Mailed check,1,Month-to-month,0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,No,Yes,No,No,Yes,Yes,Yes,93.95,2861.45,No
2450,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,90.8,1442.2,No
2451,2,Fiber optic,1,Electronic check,1,Month-to-month,0114-PEGZZ,Female,0,No,No,33,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,107.55,3645.5,No
2452,2,Fiber optic,1,Electronic check,1,Month-to-month,0115-TFERT,Male,0,Yes,No,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,111.2,2317.1,Yes
2453,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0118-JPNOY,Female,1,No,No,26,Yes,No,Yes,No,No,No,Yes,No,Yes,85.8,2193.65,No
2454,2,Fiber optic,1,Electronic check,1,Month-to-month,0122-OAHPZ,Female,0,No,No,7,Yes,Yes,No,No,No,No,No,No,Yes,73.85,511.25,Yes
2455,2,Fiber optic,1,Electronic check,1,Month-to-month,0125-LZQXK,Male,0,No,No,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,101.35,1553.95,Yes
2456,2,Fiber optic,1,Electronic check,1,Month-to-month,0129-KPTWJ,Male,0,Yes,No,72,Yes,No,No,No,Yes,No,Yes,Yes,Yes,94.65,6747.35,No
2457,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0130-SXOUN,Male,0,No,No,66,Yes,Yes,No,Yes,No,No,No,Yes,No,89.4,5976.9,No
2458,2,Fiber optic,1,Electronic check,1,Month-to-month,0133-BMFZO,Female,0,No,No,2,Yes,No,Yes,Yes,No,Yes,No,No,Yes,86.25,181.65,Yes
2459,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0135-NMXAP,Female,0,No,No,12,Yes,Yes,No,Yes,No,No,Yes,No,Yes,89.75,1052.4,Yes
2460,2,Fiber optic,1,Electronic check,3,Two year,0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.95,7634.25,No
2461,2,Fiber optic,2,Mailed check,1,Month-to-month,0137-OCGAB,Female,0,No,No,1,Yes,Yes,No,Yes,No,No,No,No,Yes,80.2,80.2,Yes
2462,2,Fiber optic,1,Electronic check,1,Month-to-month,0139-IVFJG,Female,0,Yes,No,2,Yes,No,Yes,Yes,No,No,Yes,No,No,90.35,190.5,No
2463,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0141-YEAYS,Female,1,No,No,27,Yes,Yes,No,Yes,Yes,No,No,No,Yes,86.45,2401.05,No
2464,2,Fiber optic,1,Electronic check,1,Month-to-month,0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,101.25,3949.15,No
2465,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0148-DCDOS,Male,0,No,No,25,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.7,2362.1,Yes
2466,2,Fiber optic,2,Mailed check,1,Month-to-month,0151-ONTOV,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,70.9,70.9,Yes
2467,2,Fiber optic,1,Electronic check,3,Two year,0164-APGRB,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.9,8496.7,No
2468,2,Fiber optic,1,Electronic check,1,Month-to-month,0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,No,No,No,No,Yes,No,Yes,86.85,1564.4,No
2469,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,109.9,3694.7,No
2470,2,Fiber optic,1,Electronic check,1,Month-to-month,0178-SZBHO,Male,0,Yes,Yes,47,Yes,Yes,No,Yes,No,No,Yes,No,No,87.2,4017.45,No
2471,2,Fiber optic,2,Mailed check,3,Two year,0181-RITDD,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,108.15,6825.65,No
2472,2,Fiber optic,3,Bank transfer (automatic),2,One year,0186-CAERR,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.3,8309.55,No
2473,2,Fiber optic,1,Electronic check,1,Month-to-month,0187-QSXOE,Male,1,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,89.0,605.45,No
2474,2,Fiber optic,2,Mailed check,1,Month-to-month,0187-WZNAB,Female,0,Yes,Yes,27,Yes,No,Yes,No,No,No,No,No,No,74.4,1972.35,No
2475,2,Fiber optic,4,Credit card (automatic),2,One year,0193-ESZXP,Female,1,Yes,No,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.5,6205.5,Yes
2476,2,Fiber optic,1,Electronic check,1,Month-to-month,0195-IESCP,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,85.25,855.3,Yes
2477,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0196-JTUQI,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,Yes,75.2,633.85,No
2478,2,Fiber optic,1,Electronic check,1,Month-to-month,0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,No,No,No,No,No,Yes,Yes,84.35,474.9,Yes
2479,2,Fiber optic,3,Bank transfer (automatic),2,One year,0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,Yes,No,Yes,No,No,No,No,84.45,5848.6,No
2480,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0201-MIBOL,Female,1,No,No,66,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,102.4,6471.85,No
2481,2,Fiber optic,4,Credit card (automatic),2,One year,0201-OAMXR,Female,0,No,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.55,8127.6,Yes
2482,2,Fiber optic,2,Mailed check,2,One year,0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.65,6049.5,No
2483,2,Fiber optic,1,Electronic check,1,Month-to-month,0207-MDKNV,Female,0,No,No,15,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,105.1,1582.75,Yes
2484,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0215-BQKGS,Male,0,No,No,30,Yes,No,Yes,Yes,Yes,No,No,No,Yes,84.3,2438.6,No
2485,2,Fiber optic,3,Bank transfer (automatic),2,One year,0218-QNVAS,Male,0,Yes,Yes,71,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.55,7113.75,No
2486,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0219-YTZUE,Male,0,Yes,Yes,4,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.8,371.9,Yes
2487,2,Fiber optic,1,Electronic check,1,Month-to-month,0220-EBGCE,Male,0,No,No,2,Yes,No,No,No,Yes,No,No,Yes,Yes,85.85,167.3,Yes
2488,2,Fiber optic,1,Electronic check,1,Month-to-month,0221-WMXNQ,Male,1,No,No,4,Yes,No,Yes,No,No,No,No,No,No,75.35,273.4,No
2489,2,Fiber optic,1,Electronic check,1,Month-to-month,0225-ZORZP,Male,0,No,No,3,Yes,No,No,Yes,No,No,No,Yes,No,84.3,235.05,No
2490,2,Fiber optic,1,Electronic check,1,Month-to-month,0231-LXVAP,Male,0,No,No,1,Yes,No,No,No,No,Yes,No,No,Yes,75.9,75.9,Yes
2491,2,Fiber optic,3,Bank transfer (automatic),2,One year,0233-FTHAV,Female,0,No,No,60,Yes,Yes,No,No,Yes,No,No,No,Yes,79.2,4765,No
2492,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0235-KGSLC,Female,0,No,No,1,Yes,No,No,No,Yes,No,Yes,No,Yes,85.55,85.55,Yes
2493,2,Fiber optic,1,Electronic check,1,Month-to-month,0236-HFWSV,Male,0,No,No,15,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.35,1444.65,Yes
2494,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0237-YFUTL,Female,0,Yes,No,50,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,109.65,5405.8,No
2495,2,Fiber optic,2,Mailed check,1,Month-to-month,0239-OXEXL,Female,0,No,No,46,Yes,Yes,Yes,Yes,No,No,No,No,No,84.25,3847.6,No
2496,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0248-PGHBZ,Female,1,No,No,67,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,92.45,6140.85,No
2497,2,Fiber optic,1,Electronic check,3,Two year,0254-FNMCI,Female,0,No,No,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109.9,7624.2,No
2498,2,Fiber optic,1,Electronic check,1,Month-to-month,0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,Yes,Yes,81.05,2227.1,Yes
2499,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0257-ZESQC,Female,1,Yes,No,27,Yes,No,Yes,No,No,No,No,No,Yes,75.2,1929.35,Yes
2500,2,Fiber optic,1,Electronic check,1,Month-to-month,0258-NOKBL,Male,0,No,No,3,Yes,No,No,Yes,Yes,No,No,Yes,No,90.4,268.45,No
2501,2,Fiber optic,1,Electronic check,1,Month-to-month,0259-GBZSH,Male,0,No,No,2,Yes,Yes,No,No,No,No,Yes,No,Yes,85.65,181.5,Yes
2502,2,Fiber optic,1,Electronic check,1,Month-to-month,0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,No,No,No,No,No,No,Yes,74.9,2303.35,Yes
2503,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0265-PSUAE,Female,0,Yes,Yes,16,Yes,No,Yes,No,Yes,No,Yes,Yes,No,100.7,1522.7,No
2504,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0266-CLZKZ,Female,0,Yes,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,105.65,6717.9,No
2505,2,Fiber optic,4,Credit card (automatic),3,Two year,0266-GMEAO,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.3,8058.55,No
2506,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0280-XJGEX,Male,0,No,No,49,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.7,5036.3,Yes
2507,2,Fiber optic,1,Electronic check,1,Month-to-month,0295-PPHDO,Male,0,No,No,1,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.45,95.45,Yes
2508,2,Fiber optic,1,Electronic check,1,Month-to-month,0302-JOIVN,Female,0,Yes,No,8,Yes,No,No,Yes,Yes,No,Yes,Yes,No,101.15,842.9,Yes
2509,2,Fiber optic,1,Electronic check,1,Month-to-month,0306-JAELE,Male,0,No,No,5,Yes,No,No,No,No,Yes,Yes,Yes,Yes,96.1,453.4,Yes
2510,2,Fiber optic,3,Bank transfer (automatic),2,One year,0308-GIQJT,Male,1,No,No,71,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,105.75,7382.85,No
2511,2,Fiber optic,1,Electronic check,1,Month-to-month,0310-MVLET,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.15,6010.05,Yes
2512,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0311-UNPFF,Female,0,No,No,26,Yes,No,No,No,No,No,Yes,Yes,Yes,88.8,2274.35,Yes
2513,2,Fiber optic,1,Electronic check,1,Month-to-month,0315-LVCRK,Male,0,No,No,11,Yes,No,No,No,Yes,No,No,Yes,No,84.8,888.75,No
2514,2,Fiber optic,1,Electronic check,1,Month-to-month,0318-QUUOB,Male,0,Yes,No,1,Yes,No,No,No,No,No,Yes,No,Yes,80.55,80.55,Yes
2515,2,Fiber optic,2,Mailed check,3,Two year,0320-DWVTU,Female,0,No,No,53,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,99.5,5424.25,No
2516,2,Fiber optic,1,Electronic check,1,Month-to-month,0320-JDNQG,Male,0,Yes,Yes,23,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,99.85,2331.3,Yes
2517,2,Fiber optic,1,Electronic check,1,Month-to-month,0324-BRPCJ,Female,1,Yes,No,68,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.2,6851.65,Yes
2518,2,Fiber optic,1,Electronic check,1,Month-to-month,0325-XBFAC,Male,0,No,No,8,Yes,No,No,No,Yes,No,Yes,Yes,Yes,94.7,740.3,Yes
2519,2,Fiber optic,1,Electronic check,2,One year,0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,97.65,6982.5,No
2520,2,Fiber optic,1,Electronic check,2,One year,0327-WFZSY,Male,0,Yes,Yes,39,Yes,Yes,No,No,Yes,No,Yes,Yes,No,100.0,3835.55,No
2521,2,Fiber optic,1,Electronic check,1,Month-to-month,0328-GRPMV,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.1,70.1,Yes
2522,2,Fiber optic,1,Electronic check,1,Month-to-month,0329-GTIAJ,Female,0,No,No,3,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,97.9,315.3,Yes
2523,2,Fiber optic,3,Bank transfer (automatic),2,One year,0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,102.5,6157.6,No
2524,2,Fiber optic,1,Electronic check,1,Month-to-month,0330-IVZHA,Female,0,Yes,No,5,Yes,No,No,No,No,No,No,No,No,69.95,330.15,Yes
2525,2,Fiber optic,1,Electronic check,1,Month-to-month,0334-GDDSO,Male,1,No,No,3,Yes,Yes,No,Yes,No,No,No,No,Yes,81.35,233.7,Yes
2526,2,Fiber optic,1,Electronic check,1,Month-to-month,0337-CNPZE,Female,0,No,No,41,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,106.3,4443.45,Yes
2527,2,Fiber optic,1,Electronic check,1,Month-to-month,0345-HKJVM,Female,0,No,No,6,Yes,No,No,No,No,No,Yes,Yes,No,89.3,577.6,Yes
2528,2,Fiber optic,4,Credit card (automatic),3,Two year,0345-XMMUG,Female,0,Yes,No,46,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,108.9,4854.3,No
2529,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0348-SDKOL,Female,0,Yes,No,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,102.1,5885.4,Yes
2530,2,Fiber optic,1,Electronic check,1,Month-to-month,0354-WYROK,Female,1,Yes,Yes,31,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,98.9,2911.3,Yes
2531,2,Fiber optic,3,Bank transfer (automatic),3,Two year,0356-OBMAC,Female,1,No,No,56,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,99.9,5706.3,No
2532,2,Fiber optic,1,Electronic check,1,Month-to-month,0362-ZBZWJ,Male,0,No,No,36,Yes,Yes,No,No,No,No,No,Yes,Yes,84.9,3067.2,Yes
2533,2,Fiber optic,4,Credit card (automatic),1,Month-to-month,0363-QJVFX,Male,0,No,No,32,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,108.15,3432.9,Yes
2534,2,Fiber optic,1,Electronic check,1,Month-to-month,0365-BZUWY,Male,0,Yes,No,17,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,102.55,1742.5,No
2535,2,Fiber optic,1,Electronic check,1,Month-to-month,0365-GXEZS,Male,0,Yes,No,18,Yes,No,No,No,Yes,Yes,No,No,No,78.2,1468.75,No
2536,2,Fiber optic,3,Bank transfer (automatic),1,Month-to-month,0365-TRTPY,Female,0,No,No,37,Yes,Yes,Yes,Yes,Yes,No,No,No,No,91.2,3382.3,No
2537,2,Fiber optic,3,Bank transfer (automatic),2,One year,0369-ZGOVK,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,No,Yes,70.4,1992.2,No
2538,2,Fiber optic,1,Electronic check,1,Month-to-month,0376-OIWME,Male,0,Yes,No,36,Yes,No,Yes,No,No,No,Yes,Yes,Yes,93.6,3366.05,No
2539,2,Fiber optic,1,Electronic check,1,Month-to-month,0376-YMCJC,Male,0,No,No,23,Yes,Yes,No,No,No,Yes,Yes,No,Yes,90.6,1943.2,Yes
2540,2,Fiber optic,4,Credit card (automatic),3,Two year,0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,112.1,7965.95,No
2541,2,Fiber optic,1,Electronic check,1,Month-to-month,0378-NHQXU,Female,0,Yes,Yes,17,Yes,Yes,No,No,Yes,No,Yes,No,No,88.25,1460.65,Yes
2542,2,Fiber optic,1,Electronic check,1,Month-to-month,0378-TOVMS,Female,0,No,No,3,Yes,No,No,No,No,Yes,No,Yes,No,85.8,272.2,Yes
2543,2,Fiber optic,1,Electronic check,2,One year,0380-NEAVX,Male,1,No,No,34,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,99.85,3343.15,No
2544,2,Fiber optic,1,Electronic check,1,Month-to-month,0388-EOPEX,Female,0,Yes,No,2,Yes,No,Yes,No,No,No,No,No,Yes,74.4,139.4,Yes
2545,2,Fiber optic,2,Mailed check,1,Month-to-month,0390-DCFDQ,Female,1,Yes,No,1,Yes,No,No,No,No,No,No,No,Yes,70.45,70.45,Yes
2546,2,Fiber optic,4,Credit card (automatic),3,Two year,0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,105.0,7589.8,No
2547,2,Fiber optic,1,Electronic check,1,Month-to-month,0396-YCHWO,Male,0,Yes,No,36,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.4,3474.2,No
